Machine Name,Lloyd LRX ,Undamaged,1,,,2,,,3,,,1 hr healing,1,,,2,,,3,,,3 hr healing,1,,,2,,,3,,,4,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-3.66,0,,-4.64,0,,-1.9,0,,,-0.8,0,,-1.03,0,,-1.83,-0.01,,,-4.07,-0.02,,-6.57,-0.02,,-8.38,-0.03,,,0
,,,22.33,0.2,,20.9,0.19,,21.47,0.16,,,7.75,0.13,,16.31,0.11,,3.46,0.11,,,4.63,0.12,,12.2,0.12,,1.05,0.08,,1.15,0.07
,,,23.81,0.21,,22.4,0.19,,22.88,0.17,,,8.58,0.13,,17.56,0.11,,4.12,0.11,,,5.43,0.12,,13.45,0.12,,1.9,0.09,,1.78,0.09
,,,25.33,0.21,,23.91,0.2,,24.3,0.17,,,9.43,0.14,,18.68,0.12,,4.82,0.12,,,6.31,0.14,,14.72,0.12,,2.79,0.1,,2.42,0.09
,,,26.81,0.22,,25.37,0.2,,25.68,0.17,,,10.3,0.15,,19.92,0.12,,5.54,0.12,,,7.15,0.14,,15.97,0.13,,3.68,0.1,,3.11,0.1
,,,28.27,0.22,,26.95,0.21,,27.12,0.18,,,11.11,0.15,,21.07,0.12,,6.24,0.13,,,7.97,0.15,,17.23,0.13,,4.54,0.11,,3.78,0.11
,,,29.78,0.23,,28.39,0.21,,28.51,0.18,,,11.98,0.16,,22.31,0.13,,6.92,0.14,,,8.87,0.16,,18.48,0.13,,5.44,0.12,,4.41,0.11
,,,31.26,0.23,,29.94,0.22,,29.94,0.19,,,12.87,0.16,,23.44,0.13,,7.64,0.14,,,9.72,0.16,,19.74,0.13,,6.34,0.13,,5.06,0.12
,,,32.82,0.24,,31.45,0.22,,31.32,0.19,,,13.68,0.16,,24.63,0.13,,8.38,0.15,,,10.55,0.16,,20.98,0.14,,7.21,0.13,,5.76,0.13
,,,34.28,0.24,,32.95,0.23,,32.75,0.19,,,14.56,0.17,,25.81,0.13,,9.05,0.15,,,11.46,0.18,,22.25,0.14,,8.08,0.14,,6.42,0.13
,,,35.78,0.24,,34.46,0.23,,34.13,0.2,,,15.43,0.17,,26.99,0.14,,9.75,0.16,,,12.29,0.18,,23.49,0.14,,8.97,0.15,,7.05,0.14
,,,37.28,0.25,,35.96,0.23,,35.55,0.2,,,16.25,0.18,,28.2,0.14,,10.52,0.16,,,13.14,0.18,,24.79,0.15,,9.83,0.16,,7.73,0.14
,,,38.78,0.25,,37.47,0.24,,36.98,0.21,,,17.12,0.18,,29.37,0.14,,11.22,0.17,,,14.02,0.19,,26.03,0.15,,10.75,0.16,,8.4,0.15
,,,40.28,0.25,,38.98,0.24,,38.4,0.21,,,17.95,0.19,,30.59,0.14,,11.89,0.17,,,14.86,0.19,,27.32,0.15,,11.61,0.16,,9.05,0.15
,,,41.78,0.25,,40.48,0.25,,39.82,0.22,,,18.79,0.19,,31.76,0.14,,12.63,0.17,,,15.71,0.2,,28.56,0.15,,12.49,0.17,,9.7,0.16
,,,43.28,0.26,,41.99,0.25,,41.24,0.22,,,19.68,0.2,,32.95,0.15,,13.35,0.18,,,16.62,0.2,,29.86,0.16,,13.41,0.17,,10.36,0.16
,,,44.78,0.26,,43.5,0.26,,42.65,0.22,,,20.51,0.2,,34.14,0.15,,14.03,0.18,,,17.44,0.2,,31.13,0.16,,14.25,0.17,,11.04,0.16
,,,46.28,0.26,,45,0.26,,44.06,0.22,,,21.35,0.2,,35.33,0.15,,14.74,0.18,,,18.29,0.2,,32.39,0.16,,15.15,0.18,,11.69,0.17
,,,47.78,0.27,,46.51,0.27,,45.47,0.22,,,22.25,0.21,,36.52,0.15,,15.48,0.19,,,19.18,0.21,,33.66,0.17,,16.06,0.18,,12.34,0.17
,,,49.27,0.27,,48.02,0.27,,46.89,0.23,,,23.06,0.21,,37.71,0.15,,16.15,0.19,,,20.01,0.21,,34.92,0.17,,16.91,0.19,,13.01,0.17
,,,50.77,0.27,,49.52,0.27,,48.3,0.23,,,23.89,0.21,,38.9,0.16,,16.84,0.19,,,20.88,0.21,,36.19,0.17,,17.8,0.19,,13.68,0.18
,,,52.27,0.27,,51.03,0.28,,49.71,0.23,,,24.78,0.21,,40.09,0.16,,17.59,0.2,,,21.76,0.22,,37.45,0.17,,18.69,0.19,,14.32,0.18
,,,53.77,0.28,,52.54,0.28,,51.12,0.23,,,25.6,0.22,,41.29,0.16,,18.31,0.2,,,22.57,0.22,,38.72,0.17,,19.55,0.2,,14.97,0.18
,,,55.27,0.28,,54.04,0.28,,52.54,0.23,,,26.45,0.22,,42.48,0.16,,18.98,0.21,,,23.44,0.22,,39.98,0.18,,20.47,0.2,,15.66,0.19
,,,56.77,0.28,,55.55,0.28,,53.95,0.24,,,27.32,0.22,,43.67,0.16,,19.71,0.21,,,24.3,0.23,,41.24,0.18,,21.31,0.21,,16.31,0.19
,,,58.27,0.29,,57.06,0.29,,55.36,0.24,,,28.13,0.22,,44.86,0.17,,20.45,0.21,,,25.14,0.23,,42.5,0.18,,22.19,0.21,,16.95,0.19
,,,59.77,0.29,,58.56,0.29,,56.77,0.24,,,29.01,0.22,,46.05,0.17,,21.11,0.22,,,26.02,0.23,,43.75,0.18,,23.11,0.21,,17.62,0.2
,,,61.27,0.29,,60.07,0.29,,58.19,0.24,,,29.89,0.23,,47.24,0.17,,21.81,0.22,,,26.87,0.23,,45.01,0.18,,23.94,0.22,,18.3,0.2
,,,62.77,0.29,,61.58,0.29,,59.6,0.24,,,30.7,0.23,,48.43,0.17,,22.53,0.22,,,27.7,0.24,,46.27,0.18,,24.83,0.22,,18.94,0.2
,,,64.27,0.3,,63.08,0.3,,61.01,0.24,,,31.55,0.23,,49.62,0.17,,23.25,0.22,,,28.57,0.24,,47.53,0.18,,25.74,0.22,,19.59,0.2
,,,65.77,0.3,,64.59,0.3,,62.42,0.25,,,32.43,0.23,,50.81,0.17,,23.92,0.22,,,29.43,0.24,,48.79,0.18,,26.57,0.22,,20.27,0.21
,,,67.27,0.3,,66.1,0.3,,63.84,0.25,,,33.24,0.24,,52,0.17,,24.64,0.22,,,30.26,0.25,,50.05,0.18,,27.49,0.22,,20.95,0.21
,,,68.77,0.3,,67.6,0.3,,65.25,0.25,,,34.1,0.24,,53.19,0.17,,25.38,0.23,,,31.12,0.25,,51.31,0.19,,28.41,0.23,,21.59,0.21
,,,70.27,0.31,,69.11,0.31,,66.66,0.25,,,34.98,0.24,,54.38,0.17,,26.07,0.23,,,31.99,0.25,,52.56,0.19,,29.3,0.23,,22.25,0.21
,,,71.77,0.31,,70.62,0.31,,68.07,0.25,,,35.78,0.24,,55.57,0.18,,26.74,0.23,,,32.85,0.25,,53.82,0.19,,30.17,0.23,,22.92,0.22
,,,73.27,0.31,,72.12,0.31,,69.49,0.26,,,36.62,0.24,,56.76,0.18,,27.48,0.23,,,33.71,0.26,,55.08,0.19,,31.05,0.23,,23.6,0.22
,,,74.77,0.32,,73.63,0.31,,70.9,0.26,,,37.47,0.25,,57.95,0.18,,28.2,0.23,,,34.57,0.26,,56.34,0.19,,31.93,0.23,,24.21,0.22
,,,76.27,0.32,,75.14,0.32,,72.31,0.26,,,38.33,0.25,,59.14,0.18,,28.88,0.23,,,35.42,0.26,,57.6,0.19,,32.81,0.23,,24.88,0.22
,,,77.77,0.32,,76.64,0.32,,73.72,0.26,,,39.19,0.25,,60.32,0.18,,29.57,0.23,,,36.28,0.26,,58.86,0.19,,33.69,0.24,,25.56,0.22
,,,79.27,0.32,,78.15,0.32,,75.14,0.26,,,40.05,0.25,,61.51,0.18,,30.29,0.24,,,37.14,0.26,,60.12,0.19,,34.57,0.24,,26.19,0.23
,,,80.77,0.33,,79.66,0.32,,76.55,0.26,,,40.9,0.26,,62.7,0.18,,31,0.24,,,37.99,0.26,,61.37,0.19,,35.45,0.24,,26.82,0.23
,,,82.28,0.33,,81.16,0.33,,77.96,0.26,,,41.75,0.26,,63.89,0.18,,31.67,0.24,,,38.84,0.27,,62.63,0.19,,36.33,0.24,,27.51,0.23
,,,83.78,0.33,,82.67,0.33,,79.37,0.26,,,42.6,0.26,,65.08,0.18,,32.42,0.24,,,39.7,0.27,,63.89,0.2,,37.21,0.24,,28.19,0.23
,,,85.28,0.33,,84.18,0.33,,80.79,0.26,,,43.45,0.26,,66.27,0.19,,33.16,0.24,,,40.55,0.27,,65.15,0.2,,38.09,0.25,,28.81,0.23
,,,86.78,0.33,,85.69,0.33,,82.2,0.26,,,44.3,0.26,,67.46,0.19,,33.87,0.24,,,41.4,0.27,,66.41,0.2,,38.97,0.25,,29.46,0.24
,,,88.28,0.33,,87.19,0.33,,83.61,0.26,,,45.15,0.27,,68.65,0.19,,34.58,0.25,,,42.26,0.27,,67.67,0.2,,39.85,0.25,,30.17,0.24
,,,89.78,0.33,,88.7,0.33,,85.02,0.26,,,46,0.27,,69.84,0.19,,35.28,0.25,,,43.11,0.27,,68.92,0.2,,40.73,0.25,,30.85,0.24
,,,91.28,0.33,,90.21,0.33,,86.44,0.26,,,46.85,0.27,,71.03,0.19,,35.99,0.25,,,43.96,0.28,,70.18,0.2,,41.61,0.25,,31.45,0.24
,,,92.78,0.34,,91.71,0.34,,87.85,0.26,,,47.7,0.27,,72.22,0.19,,36.7,0.25,,,44.82,0.28,,71.44,0.2,,42.49,0.26,,32.1,0.24
,,,94.28,0.34,,93.22,0.34,,89.26,0.27,,,48.55,0.28,,73.4,0.19,,37.4,0.25,,,45.67,0.28,,72.7,0.2,,43.38,0.26,,32.81,0.25
,,,95.78,0.34,,94.73,0.34,,90.68,0.27,,,49.4,0.28,,74.59,0.19,,38.11,0.25,,,46.52,0.28,,73.96,0.2,,44.26,0.26,,33.49,0.25
,,,97.28,0.34,,96.23,0.34,,92.09,0.27,,,50.25,0.28,,75.78,0.19,,38.82,0.25,,,47.38,0.28,,75.22,0.2,,45.14,0.26,,34.15,0.25
,,,98.78,0.34,,97.74,0.34,,93.5,0.27,,,51.1,0.28,,76.97,0.19,,39.52,0.26,,,48.23,0.29,,76.48,0.21,,46.02,0.26,,34.81,0.25
,,,100.28,0.34,,99.24,0.34,,94.91,0.27,,,51.95,0.28,,78.16,0.2,,40.23,0.26,,,49.08,0.29,,77.73,0.21,,46.91,0.27,,35.47,0.25
,,,101.78,0.34,,100.75,0.34,,96.33,0.27,,,52.8,0.29,,79.35,0.2,,40.94,0.26,,,49.94,0.29,,78.99,0.21,,47.79,0.27,,36.13,0.25
