Machine Name,Lloyd LRX ,P35 Undamaged,1,,,2,,,3,,,4,,,P35 1 hr healing,1,,,2,,,3,,,P35 3 hr healing,1,,,2,,,3,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.9,0,,-7.1,-0.01,,-3.42,0,,-2.53,0,,,-2.38,0,,-2.6,-0.01,,-0.93,0,,,-1.57,0,,-1.91,0,,-8.51,0
,,,400.3,0.21,,281.52,0.15,,331.23,0.21,,339.47,0.31,,,118.27,0.2,,102.17,0.17,,105.92,0.25,,,132.13,0.2,,163.93,0.15,,159.85,0.14
,,,403.64,0.21,,283.95,0.15,,334.04,0.21,,342.34,0.31,,,119.35,0.2,,103.12,0.17,,106.85,0.25,,,133.31,0.2,,165.33,0.15,,161.31,0.14
,,,406.98,0.21,,286.38,0.15,,336.85,0.21,,345.21,0.31,,,120.43,0.2,,104.07,0.17,,107.78,0.25,,,134.49,0.2,,166.72,0.15,,162.77,0.14
,,,410.31,0.21,,288.81,0.15,,339.66,0.21,,348.08,0.31,,,121.51,0.2,,105.02,0.17,,108.71,0.25,,,135.68,0.2,,168.12,0.15,,164.23,0.14
,,,413.65,0.21,,291.23,0.15,,342.46,0.21,,350.95,0.31,,,122.59,0.2,,105.96,0.17,,109.64,0.25,,,136.86,0.2,,169.52,0.15,,165.69,0.14
,,,416.99,0.21,,293.66,0.15,,345.27,0.21,,353.82,0.31,,,123.67,0.2,,106.91,0.17,,110.57,0.25,,,138.05,0.21,,170.92,0.15,,167.15,0.14
,,,420.34,0.21,,296.09,0.15,,348.08,0.21,,356.68,0.32,,,124.75,0.2,,107.86,0.17,,111.5,0.25,,,139.23,0.21,,172.32,0.15,,168.62,0.14
,,,423.68,0.21,,298.52,0.15,,350.89,0.21,,359.55,0.32,,,125.83,0.2,,108.81,0.17,,112.43,0.26,,,140.41,0.21,,173.72,0.15,,170.08,0.14
,,,427.02,0.21,,300.95,0.15,,353.7,0.21,,362.42,0.32,,,126.91,0.2,,109.76,0.17,,113.36,0.26,,,141.6,0.21,,175.12,0.15,,171.54,0.14
,,,430.36,0.21,,303.38,0.15,,356.51,0.21,,365.29,0.32,,,127.99,0.2,,110.7,0.17,,114.29,0.26,,,142.78,0.21,,176.52,0.15,,173,0.14
,,,433.7,0.21,,305.81,0.15,,359.32,0.21,,368.16,0.32,,,129.07,0.2,,111.65,0.17,,115.22,0.26,,,143.97,0.21,,177.92,0.15,,174.46,0.14
,,,437.04,0.21,,308.23,0.15,,362.12,0.21,,371.03,0.32,,,130.14,0.2,,112.6,0.17,,116.15,0.26,,,145.15,0.21,,179.32,0.15,,175.92,0.14
,,,440.38,0.21,,310.66,0.15,,364.93,0.21,,373.9,0.32,,,131.22,0.2,,113.55,0.17,,117.07,0.26,,,146.33,0.21,,180.72,0.15,,177.39,0.14
,,,443.72,0.21,,313.09,0.15,,367.74,0.21,,376.77,0.32,,,132.3,0.2,,114.5,0.17,,118,0.26,,,147.52,0.21,,182.12,0.15,,178.85,0.14
,,,447.06,0.21,,315.52,0.15,,370.55,0.21,,379.64,0.32,,,133.38,0.2,,115.44,0.17,,118.93,0.26,,,148.7,0.21,,183.52,0.15,,180.31,0.14
,,,450.4,0.21,,317.95,0.15,,373.36,0.21,,382.51,0.32,,,134.46,0.2,,116.39,0.18,,119.86,0.26,,,149.88,0.21,,184.92,0.15,,181.77,0.14
,,,453.74,0.21,,320.38,0.15,,376.17,0.21,,385.38,0.32,,,135.54,0.2,,117.34,0.18,,120.79,0.26,,,151.07,0.21,,186.32,0.15,,183.23,0.14
,,,457.07,0.21,,322.81,0.15,,378.97,0.21,,388.25,0.32,,,136.61,0.2,,118.29,0.18,,121.72,0.26,,,152.25,0.21,,187.72,0.15,,184.69,0.14
,,,460.4,0.21,,325.23,0.15,,381.78,0.21,,391.11,0.32,,,137.69,0.2,,119.23,0.18,,122.65,0.26,,,153.44,0.21,,189.12,0.15,,186.15,0.14
,,,463.73,0.21,,327.66,0.15,,384.59,0.21,,393.98,0.32,,,138.77,0.2,,120.18,0.18,,123.58,0.26,,,154.62,0.21,,190.52,0.15,,187.62,0.14
,,,467.06,0.21,,330.09,0.15,,387.4,0.21,,396.85,0.32,,,139.85,0.2,,121.13,0.18,,124.51,0.26,,,155.8,0.21,,191.92,0.15,,189.08,0.14
,,,470.4,0.21,,332.52,0.15,,390.21,0.21,,399.72,0.32,,,140.93,0.2,,122.08,0.18,,125.44,0.26,,,156.99,0.21,,193.32,0.14,,190.54,0.14
,,,473.74,0.21,,334.95,0.15,,393.02,0.21,,402.59,0.32,,,142.01,0.2,,123.03,0.18,,126.37,0.26,,,158.17,0.21,,194.72,0.14,,192,0.14
,,,477.08,0.21,,337.38,0.15,,395.83,0.21,,405.46,0.32,,,143.08,0.2,,123.97,0.18,,127.3,0.26,,,159.35,0.21,,196.12,0.14,,193.46,0.14
,,,480.42,0.21,,339.81,0.15,,398.63,0.21,,408.33,0.32,,,144.16,0.2,,124.92,0.18,,128.22,0.26,,,160.54,0.21,,197.52,0.14,,194.92,0.14
,,,483.76,0.21,,342.24,0.15,,401.44,0.21,,411.19,0.32,,,145.24,0.2,,125.87,0.18,,129.15,0.26,,,161.72,0.21,,198.92,0.14,,196.39,0.14
,,,487.09,0.21,,344.67,0.15,,404.25,0.21,,414.06,0.32,,,146.32,0.2,,126.82,0.18,,130.08,0.26,,,162.91,0.21,,200.32,0.14,,197.85,0.14
,,,490.43,0.21,,347.09,0.15,,407.06,0.21,,416.92,0.32,,,147.4,0.2,,127.77,0.18,,131.01,0.26,,,164.09,0.21,,201.72,0.14,,199.31,0.14
,,,493.77,0.21,,349.52,0.15,,409.87,0.21,,419.79,0.32,,,148.48,0.2,,128.71,0.18,,131.94,0.26,,,165.27,0.21,,203.12,0.14,,200.77,0.14
,,,497.11,0.21,,351.95,0.15,,412.68,0.21,,422.66,0.32,,,149.55,0.2,,129.66,0.18,,132.87,0.26,,,166.46,0.21,,204.52,0.14,,202.23,0.14
,,,500.45,0.21,,354.38,0.15,,415.48,0.21,,425.52,0.32,,,150.63,0.21,,130.61,0.18,,133.8,0.26,,,167.64,0.21,,205.92,0.14,,203.69,0.14
,,,503.79,0.21,,356.81,0.15,,418.29,0.21,,428.39,0.32,,,151.71,0.21,,131.56,0.18,,134.73,0.26,,,168.82,0.21,,207.32,0.14,,205.15,0.14
,,,507.13,0.21,,359.24,0.15,,421.1,0.21,,431.25,0.32,,,152.79,0.21,,132.51,0.18,,135.66,0.26,,,170.01,0.21,,208.72,0.14,,206.62,0.14
,,,510.46,0.21,,361.67,0.15,,423.91,0.21,,434.12,0.32,,,153.87,0.21,,133.45,0.18,,136.59,0.26,,,171.19,0.21,,210.12,0.14,,208.08,0.14
,,,513.8,0.21,,364.1,0.15,,426.72,0.21,,436.99,0.32,,,154.95,0.21,,134.4,0.18,,137.52,0.26,,,172.38,0.21,,211.52,0.14,,209.54,0.14
,,,517.14,0.21,,366.53,0.15,,429.53,0.21,,439.85,0.32,,,156.03,0.21,,135.35,0.18,,138.45,0.26,,,173.56,0.21,,212.92,0.14,,211,0.14
,,,520.48,0.21,,368.96,0.15,,432.34,0.21,,442.72,0.32,,,157.1,0.21,,136.3,0.18,,139.38,0.26,,,174.75,0.21,,214.31,0.14,,212.46,0.14
,,,523.82,0.21,,371.38,0.15,,435.14,0.21,,445.58,0.32,,,158.18,0.21,,137.24,0.18,,140.3,0.26,,,175.93,0.21,,215.71,0.14,,213.92,0.14
,,,527.16,0.21,,373.81,0.15,,437.95,0.21,,448.45,0.32,,,159.26,0.21,,138.19,0.18,,141.23,0.26,,,177.11,0.21,,217.11,0.14,,215.38,0.14
,,,530.49,0.21,,376.24,0.15,,440.76,0.21,,451.32,0.32,,,160.34,0.21,,139.14,0.18,,142.16,0.26,,,178.3,0.21,,218.51,0.14,,216.84,0.14
,,,533.83,0.21,,378.67,0.15,,443.57,0.21,,454.19,0.32,,,161.42,0.21,,140.09,0.18,,143.09,0.26,,,179.48,0.21,,219.91,0.14,,218.31,0.14
,,,537.17,0.21,,381.1,0.15,,446.38,0.21,,457.05,0.32,,,162.5,0.21,,141.04,0.18,,144.02,0.26,,,180.67,0.21,,221.31,0.14,,219.77,0.14
,,,540.51,0.21,,383.53,0.15,,449.19,0.21,,459.92,0.32,,,163.57,0.21,,141.98,0.18,,144.95,0.26,,,181.85,0.21,,222.71,0.14,,221.23,0.14
,,,543.85,0.21,,385.96,0.15,,451.99,0.21,,462.79,0.32,,,164.65,0.21,,142.93,0.18,,145.88,0.26,,,183.03,0.21,,224.11,0.14,,222.69,0.14
,,,547.19,0.21,,388.39,0.15,,454.8,0.21,,465.66,0.32,,,165.73,0.21,,143.88,0.18,,146.8,0.26,,,184.22,0.21,,225.51,0.14,,224.15,0.14
,,,550.52,0.21,,390.82,0.15,,457.61,0.21,,468.53,0.32,,,166.81,0.21,,144.83,0.18,,147.73,0.26,,,185.4,0.21,,226.91,0.14,,225.61,0.14
,,,553.86,0.21,,393.25,0.15,,460.42,0.21,,471.4,0.32,,,167.89,0.21,,145.78,0.18,,148.66,0.26,,,186.59,0.21,,228.3,0.14,,227.07,0.14
,,,557.2,0.21,,395.68,0.15,,463.23,0.21,,474.26,0.32,,,168.97,0.21,,146.72,0.18,,149.59,0.26,,,187.77,0.21,,229.7,0.14,,228.53,0.14
,,,560.54,0.21,,398.1,0.15,,466.04,0.21,,477.13,0.32,,,170.05,0.21,,147.67,0.18,,150.52,0.26,,,188.96,0.21,,231.1,0.14,,229.99,0.14
,,,563.87,0.21,,400.47,0.15,,468.85,0.21,,480,0.32,,,171.13,0.21,,148.62,0.18,,151.45,0.26,,,190.14,0.21,,232.5,0.14,,231.45,0.14
,,,567.21,0.21,,402.9,0.15,,471.66,0.21,,482.87,0.32,,,172.21,0.21,,149.57,0.18,,152.38,0.26,,,191.32,0.21,,233.9,0.14,,232.92,0.14
,,,570.54,0.21,,405.32,0.15,,474.47,0.21,,485.74,0.32,,,173.29,0.21,,150.52,0.18,,153.31,0.26,,,192.51,0.21,,235.3,0.14,,234.38,0.14
,,,573.87,0.21,,407.75,0.15,,477.28,0.21,,488.6,0.32,,,174.37,0.21,,151.46,0.19,,154.24,0.26,,,193.69,0.21,,236.7,0.14,,235.84,0.14
,,,577.21,0.21,,410.18,0.15,,480.09,0.21,,491.47,0.32,,,175.45,0.21,,152.41,0.19,,155.17,0.26,,,194.88,0.21,,238.1,0.14,,237.3,0.14
,,,580.54,0.21,,412.61,0.15,,482.89,0.21,,494.34,0.32,,,176.53,0.21,,153.36,0.19,,156.1,0.26,,,196.06,0.21,,239.5,0.14,,238.76,0.14
,,,583.87,0.21,,415.04,0.15,,485.7,0.21,,497.21,0.32,,,177.61,0.21,,154.31,0.19,,157.03,0.26,,,197.24,0.21,,240.9,0.14,,240.22,0.14
,,,587.21,0.21,,417.47,0.15,,488.51,0.21,,500.07,0.32,,,178.69,0.21,,155.25,0.19,,157.96,0.26,,,198.43,0.21,,242.29,0.14,,241.68,0.13
,,,590.54,0.21,,419.89,0.15,,491.32,0.21,,502.94,0.32,,,179.77,0.21,,156.2,0.19,,158.89,0.26,,,199.61,0.21,,243.69,0.14,,243.14,0.13
,,,593.87,0.21,,422.32,0.15,,494.13,0.21,,505.81,0.32,,,180.85,0.21,,157.15,0.19,,159.82,0.26,,,200.8,0.21,,245.09,0.14,,244.6,0.13
,,,597.21,0.21,,424.75,0.15,,496.94,0.21,,508.67,0.32,,,181.93,0.21,,158.1,0.19,,160.75,0.26,,,201.98,0.21,,246.49,0.14,,246.07,0.13
,,,600.54,0.21,,427.18,0.14,,499.75,0.21,,511.54,0.32,,,183.01,0.21,,159.05,0.19,,161.68,0.26,,,203.17,0.21,,247.89,0.14,,247.53,0.13
,,,603.88,0.21,,429.61,0.14,,502.56,0.21,,514.41,0.32,,,184.09,0.21,,159.99,0.19,,162.61,0.26,,,204.35,0.21,,249.29,0.14,,248.99,0.13
,,,607.21,0.21,,432.03,0.14,,505.37,0.21,,517.28,0.32,,,185.17,0.21,,160.94,0.19,,163.54,0.26,,,205.53,0.21,,250.69,0.14,,250.45,0.13
,,,610.55,0.21,,434.46,0.14,,508.18,0.21,,520.14,0.32,,,186.25,0.21,,161.89,0.19,,164.47,0.26,,,206.72,0.21,,252.09,0.14,,251.91,0.13
,,,613.89,0.21,,436.89,0.14,,510.99,0.21,,523.01,0.32,,,187.32,0.21,,162.84,0.19,,165.4,0.26,,,207.9,0.21,,253.49,0.14,,253.37,0.13
,,,617.23,0.21,,439.32,0.14,,513.8,0.21,,525.88,0.32,,,188.4,0.21,,163.79,0.19,,166.33,0.26,,,209.09,0.21,,254.9,0.14,,254.83,0.13
,,,620.57,0.21,,441.75,0.14,,516.61,0.21,,528.74,0.32,,,189.48,0.21,,164.73,0.19,,167.26,0.26,,,210.27,0.21,,256.3,0.14,,256.29,0.13
,,,623.91,0.21,,444.17,0.14,,519.42,0.21,,531.61,0.32,,,190.56,0.21,,165.68,0.19,,168.19,0.26,,,211.45,0.21,,257.7,0.14,,257.75,0.13
,,,627.25,0.21,,446.6,0.14,,522.23,0.21,,534.48,0.32,,,191.64,0.21,,166.63,0.19,,169.12,0.26,,,212.64,0.21,,259.1,0.14,,259.21,0.13
,,,630.58,0.21,,449.03,0.14,,525.04,0.2,,537.35,0.32,,,192.72,0.21,,167.58,0.19,,170.05,0.26,,,213.82,0.21,,260.5,0.14,,260.68,0.13
,,,633.92,0.21,,451.46,0.14,,527.85,0.2,,540.21,0.32,,,193.8,0.21,,168.52,0.19,,170.98,0.26,,,215.01,0.21,,261.9,0.14,,262.14,0.13
,,,637.26,0.21,,453.89,0.14,,530.66,0.2,,543.08,0.32,,,194.88,0.21,,169.47,0.19,,171.91,0.26,,,216.19,0.21,,263.28,0.14,,263.6,0.13
,,,640.6,0.21,,456.31,0.14,,533.46,0.2,,545.95,0.32,,,195.96,0.21,,170.42,0.19,,172.84,0.26,,,217.38,0.21,,264.65,0.14,,265.07,0.13
,,,643.94,0.21,,458.74,0.14,,536.27,0.2,,548.81,0.32,,,197.04,0.21,,171.37,0.19,,173.77,0.26,,,218.56,0.21,,266.05,0.14,,266.53,0.13
,,,647.28,0.21,,461.17,0.14,,539.08,0.2,,551.68,0.32,,,198.12,0.21,,172.32,0.19,,174.7,0.26,,,219.74,0.21,,267.45,0.14,,267.99,0.13
,,,650.61,0.21,,463.6,0.14,,541.89,0.2,,554.55,0.32,,,199.2,0.21,,173.26,0.19,,175.63,0.26,,,220.93,0.21,,268.85,0.14,,269.46,0.13
,,,653.97,0.21,,466.03,0.14,,544.7,0.2,,557.42,0.32,,,200.28,0.21,,174.21,0.19,,176.56,0.26,,,222.15,0.21,,270.25,0.14,,270.92,0.13
,,,657.32,0.21,,468.45,0.14,,547.51,0.2,,560.28,0.32,,,201.36,0.21,,175.16,0.19,,177.49,0.26,,,223.38,0.21,,271.65,0.14,,272.38,0.13
,,,660.67,0.21,,470.88,0.14,,550.32,0.2,,563.15,0.32,,,202.44,0.21,,176.11,0.19,,178.42,0.26,,,224.56,0.21,,273.05,0.14,,273.85,0.13
,,,664.01,0.21,,473.31,0.14,,553.13,0.2,,566.02,0.32,,,203.52,0.21,,177.06,0.19,,179.35,0.26,,,225.75,0.21,,274.44,0.14,,275.31,0.13
,,,667.35,0.21,,475.74,0.14,,555.94,0.2,,568.88,0.32,,,204.6,0.21,,178,0.19,,180.28,0.26,,,226.93,0.21,,275.84,0.14,,276.77,0.13
,,,670.69,0.21,,478.17,0.14,,558.75,0.2,,571.75,0.32,,,205.68,0.21,,178.95,0.19,,181.21,0.26,,,228.11,0.21,,277.24,0.14,,278.24,0.13
,,,674.03,0.21,,480.59,0.14,,561.56,0.2,,574.63,0.32,,,206.76,0.21,,179.9,0.19,,182.14,0.26,,,229.3,0.21,,278.64,0.14,,279.7,0.13
,,,677.37,0.21,,483.02,0.14,,564.38,0.2,,577.51,0.32,,,207.84,0.21,,180.85,0.19,,183.07,0.26,,,230.48,0.22,,280.04,0.14,,281.17,0.13
,,,680.71,0.21,,485.45,0.14,,567.24,0.2,,580.39,0.32,,,208.92,0.21,,181.8,0.19,,184,0.26,,,231.67,0.22,,281.44,0.14,,282.63,0.13
,,,684.05,0.21,,487.88,0.14,,570.04,0.2,,583.27,0.32,,,209.99,0.21,,182.74,0.19,,184.93,0.26,,,232.85,0.22,,282.84,0.14,,284.09,0.13
,,,687.39,0.21,,490.31,0.14,,572.85,0.2,,586.15,0.32,,,211.07,0.21,,183.69,0.19,,185.86,0.26,,,234.04,0.22,,284.24,0.14,,285.56,0.13
,,,690.73,0.21,,492.73,0.14,,575.66,0.2,,589.03,0.32,,,212.15,0.21,,184.64,0.19,,186.79,0.26,,,235.22,0.22,,285.64,0.14,,287.02,0.13
,,,694.07,0.21,,495.16,0.14,,578.47,0.2,,591.9,0.32,,,213.23,0.21,,185.59,0.19,,187.72,0.26,,,236.4,0.22,,287.04,0.14,,288.48,0.13
,,,697.41,0.21,,497.59,0.14,,581.28,0.2,,594.77,0.32,,,214.31,0.21,,186.53,0.19,,188.65,0.26,,,237.59,0.22,,288.44,0.14,,289.94,0.13
,,,700.75,0.21,,500.02,0.14,,584.09,0.2,,597.64,0.32,,,215.39,0.21,,187.48,0.19,,189.58,0.26,,,238.77,0.22,,289.83,0.14,,291.41,0.13
,,,704.09,0.21,,502.45,0.14,,586.89,0.2,,600.51,0.32,,,216.47,0.21,,188.43,0.19,,190.51,0.26,,,239.96,0.22,,291.23,0.14,,292.87,0.13
,,,707.43,0.21,,504.88,0.14,,589.7,0.2,,603.38,0.32,,,217.55,0.21,,189.38,0.19,,191.44,0.26,,,241.14,0.22,,292.63,0.14,,294.33,0.13
,,,710.77,0.21,,507.3,0.14,,592.51,0.2,,606.25,0.32,,,218.63,0.21,,190.33,0.19,,192.37,0.26,,,242.33,0.22,,294.03,0.14,,295.79,0.13
,,,714.11,0.21,,509.73,0.14,,595.32,0.2,,609.11,0.32,,,219.71,0.21,,191.27,0.19,,193.3,0.26,,,243.51,0.22,,295.43,0.14,,297.26,0.13
,,,717.45,0.21,,512.16,0.14,,598.13,0.2,,611.98,0.32,,,220.79,0.21,,192.22,0.19,,194.23,0.26,,,244.7,0.22,,296.83,0.14,,298.72,0.13
,,,720.79,0.21,,514.59,0.14,,600.94,0.21,,614.85,0.32,,,221.87,0.21,,193.17,0.19,,195.16,0.26,,,245.88,0.22,,298.23,0.14,,300.18,0.13
,,,724.13,0.21,,517.02,0.14,,603.74,0.2,,617.72,0.32,,,222.94,0.21,,194.12,0.19,,196.09,0.26,,,247.06,0.22,,299.63,0.14,,301.64,0.13
,,,727.47,0.21,,519.44,0.14,,606.55,0.2,,620.59,0.32,,,224.02,0.21,,195.07,0.19,,197.02,0.26,,,248.25,0.22,,301.03,0.14,,303.1,0.13
,,,730.81,0.21,,521.87,0.14,,609.35,0.2,,623.46,0.32,,,225.1,0.21,,196.01,0.19,,197.95,0.26,,,249.43,0.22,,302.43,0.14,,304.57,0.13
,,,734.15,0.21,,524.3,0.14,,612.16,0.2,,626.33,0.32,,,226.18,0.21,,196.96,0.19,,198.88,0.26,,,250.62,0.22,,303.83,0.14,,306.03,0.13
,,,737.49,0.21,,526.73,0.14,,614.96,0.2,,629.2,0.32,,,227.26,0.21,,197.91,0.19,,199.81,0.26,,,251.8,0.22,,305.22,0.14,,307.49,0.13
,,,740.83,0.21,,529.16,0.14,,617.77,0.2,,632.07,0.32,,,228.34,0.21,,198.86,0.19,,200.74,0.26,,,252.99,0.22,,306.62,0.14,,308.95,0.13
,,,744.17,0.21,,531.59,0.14,,620.58,0.2,,634.94,0.33,,,229.42,0.21,,199.81,0.19,,201.67,0.26,,,254.17,0.22,,308.02,0.14,,310.42,0.13
,,,747.51,0.21,,534.02,0.14,,623.39,0.2,,637.81,0.33,,,230.5,0.21,,200.75,0.19,,202.6,0.26,,,255.35,0.22,,309.42,0.14,,311.88,0.13
,,,750.85,0.21,,536.45,0.14,,626.19,0.2,,640.68,0.33,,,231.58,0.21,,201.7,0.19,,203.53,0.26,,,256.54,0.22,,310.82,0.14,,313.34,0.13
,,,754.19,0.21,,538.88,0.14,,629,0.2,,643.55,0.33,,,232.66,0.21,,202.65,0.19,,204.46,0.26,,,257.72,0.22,,312.21,0.14,,314.8,0.13
,,,757.53,0.21,,541.31,0.14,,631.81,0.2,,646.42,0.33,,,233.74,0.21,,203.6,0.19,,205.39,0.26,,,258.91,0.22,,313.61,0.14,,316.27,0.13
,,,760.87,0.21,,543.75,0.14,,634.62,0.2,,649.29,0.33,,,234.82,0.21,,204.54,0.19,,206.32,0.26,,,260.09,0.22,,315.01,0.14,,317.73,0.13
,,,764.21,0.21,,546.18,0.14,,637.43,0.2,,652.16,0.33,,,235.89,0.21,,205.49,0.19,,207.25,0.26,,,261.28,0.22,,316.41,0.14,,319.19,0.13
,,,767.55,0.21,,548.61,0.14,,640.24,0.2,,655.03,0.33,,,236.97,0.21,,206.44,0.19,,208.18,0.26,,,262.46,0.22,,317.8,0.14,,320.65,0.13
,,,770.89,0.21,,551.04,0.14,,643.04,0.2,,657.9,0.33,,,238.05,0.21,,207.39,0.19,,209.11,0.26,,,263.65,0.22,,319.2,0.14,,322.12,0.13
,,,774.23,0.22,,553.47,0.14,,645.85,0.2,,660.77,0.33,,,239.13,0.21,,208.34,0.19,,210.04,0.26,,,264.83,0.22,,320.6,0.14,,323.58,0.13
,,,777.57,0.22,,555.9,0.14,,648.66,0.2,,663.64,0.33,,,240.21,0.21,,209.28,0.19,,210.97,0.26,,,266.01,0.22,,322,0.14,,325.04,0.13
,,,780.91,0.22,,558.33,0.14,,651.47,0.2,,666.51,0.33,,,241.29,0.21,,210.23,0.19,,211.9,0.26,,,267.2,0.22,,323.39,0.15,,326.5,0.13
,,,784.25,0.22,,560.76,0.14,,654.28,0.2,,669.38,0.33,,,242.37,0.21,,211.18,0.19,,212.83,0.26,,,268.38,0.22,,324.79,0.15,,327.96,0.13
,,,787.59,0.22,,563.19,0.14,,657.09,0.2,,672.24,0.33,,,243.45,0.21,,212.13,0.19,,213.76,0.26,,,269.57,0.22,,326.19,0.15,,329.43,0.13
,,,790.93,0.22,,565.61,0.14,,659.9,0.2,,675.11,0.33,,,244.53,0.21,,213.08,0.19,,214.69,0.26,,,270.75,0.22,,327.59,0.15,,330.89,0.13
,,,794.27,0.22,,568.03,0.14,,662.71,0.2,,677.97,0.33,,,245.61,0.21,,214.02,0.19,,215.62,0.26,,,271.94,0.22,,328.98,0.15,,332.35,0.13
,,,797.61,0.22,,570.46,0.14,,665.51,0.2,,680.84,0.33,,,246.69,0.21,,214.97,0.19,,216.55,0.26,,,273.12,0.22,,330.38,0.15,,333.81,0.13
,,,800.95,0.22,,572.88,0.14,,668.32,0.2,,683.7,0.33,,,247.77,0.21,,215.92,0.19,,217.48,0.26,,,274.3,0.22,,331.78,0.15,,335.28,0.13
,,,804.29,0.22,,575.3,0.14,,671.13,0.2,,686.57,0.33,,,248.84,0.21,,216.87,0.19,,218.41,0.26,,,275.49,0.22,,333.18,0.15,,336.74,0.13
,,,807.64,0.22,,577.72,0.14,,673.94,0.2,,689.43,0.33,,,249.92,0.21,,217.81,0.19,,219.34,0.26,,,276.67,0.22,,334.58,0.15,,338.2,0.13
,,,810.98,0.22,,580.14,0.14,,676.75,0.2,,692.3,0.33,,,251,0.22,,218.76,0.19,,220.27,0.26,,,277.86,0.22,,335.98,0.15,,339.66,0.13
,,,814.32,0.22,,582.56,0.14,,679.56,0.2,,695.16,0.33,,,252.08,0.22,,219.71,0.19,,221.2,0.26,,,279.04,0.22,,337.38,0.15,,341.13,0.13
,,,817.66,0.22,,584.99,0.14,,682.37,0.2,,698.03,0.33,,,253.16,0.22,,220.66,0.19,,222.13,0.26,,,280.23,0.22,,338.78,0.15,,342.59,0.13
,,,821,0.22,,587.41,0.14,,685.18,0.2,,700.89,0.33,,,254.24,0.22,,221.6,0.19,,223.06,0.26,,,281.41,0.22,,340.17,0.15,,344.05,0.13
,,,824.34,0.22,,589.84,0.14,,687.99,0.2,,703.76,0.33,,,255.32,0.22,,222.54,0.19,,223.99,0.26,,,282.59,0.22,,341.57,0.15,,345.51,0.13
,,,827.69,0.22,,592.27,0.14,,690.79,0.2,,706.62,0.33,,,256.4,0.22,,223.48,0.19,,224.92,0.26,,,283.78,0.22,,342.97,0.15,,346.97,0.13
,,,831.03,0.22,,594.69,0.14,,693.6,0.2,,709.49,0.33,,,257.48,0.22,,224.42,0.19,,225.85,0.26,,,284.96,0.22,,344.37,0.15,,348.44,0.13
,,,834.37,0.22,,597.12,0.14,,696.41,0.2,,712.36,0.33,,,258.56,0.22,,225.37,0.19,,226.78,0.26,,,286.15,0.22,,345.77,0.15,,349.9,0.13
,,,837.71,0.22,,599.55,0.14,,699.22,0.2,,715.23,0.33,,,259.64,0.22,,226.32,0.19,,227.71,0.26,,,287.33,0.22,,347.17,0.15,,351.36,0.13
,,,841.05,0.22,,601.98,0.14,,702.03,0.2,,718.1,0.33,,,260.72,0.22,,227.27,0.19,,228.64,0.26,,,288.52,0.22,,348.57,0.15,,352.82,0.13
,,,844.39,0.22,,604.41,0.14,,704.84,0.2,,720.98,0.33,,,261.79,0.22,,228.21,0.19,,229.57,0.26,,,289.7,0.22,,349.97,0.15,,354.29,0.13
,,,847.73,0.22,,606.84,0.14,,707.65,0.2,,723.85,0.33,,,262.87,0.22,,229.16,0.19,,230.5,0.26,,,290.89,0.22,,351.36,0.15,,355.75,0.13
,,,851.07,0.22,,609.27,0.14,,710.46,0.2,,726.72,0.33,,,263.95,0.22,,230.11,0.19,,231.43,0.26,,,292.07,0.22,,352.76,0.15,,357.21,0.13
,,,854.41,0.22,,611.69,0.14,,713.27,0.2,,729.59,0.33,,,265.03,0.22,,231.06,0.19,,232.36,0.26,,,293.25,0.22,,354.16,0.15,,358.67,0.13
,,,857.75,0.22,,614.12,0.14,,716.07,0.2,,732.46,0.33,,,266.11,0.22,,232.01,0.19,,233.29,0.26,,,294.44,0.22,,355.56,0.15,,360.14,0.13
,,,861.09,0.22,,616.55,0.14,,718.88,0.21,,735.33,0.34,,,267.19,0.22,,232.95,0.19,,234.22,0.26,,,295.62,0.22,,356.96,0.15,,361.6,0.13
,,,864.44,0.22,,618.98,0.14,,721.69,0.21,,738.2,0.34,,,268.27,0.22,,233.9,0.19,,235.15,0.26,,,296.81,0.22,,358.36,0.15,,363.06,0.13
,,,867.78,0.22,,621.41,0.14,,724.5,0.21,,741.07,0.34,,,269.35,0.22,,234.85,0.19,,236.08,0.26,,,297.99,0.22,,359.76,0.15,,364.52,0.13
,,,871.12,0.22,,623.84,0.14,,727.31,0.21,,743.94,0.34,,,270.43,0.22,,235.8,0.19,,237.01,0.26,,,299.18,0.22,,361.16,0.15,,365.98,0.13
,,,874.46,0.22,,626.27,0.14,,730.12,0.21,,746.81,0.34,,,271.51,0.22,,236.75,0.19,,237.95,0.26,,,300.36,0.22,,362.55,0.15,,367.45,0.13
,,,877.8,0.22,,628.69,0.14,,732.93,0.21,,749.68,0.34,,,272.59,0.22,,237.69,0.19,,238.88,0.26,,,301.54,0.22,,363.95,0.15,,368.91,0.13
,,,881.14,0.22,,631.12,0.14,,735.74,0.21,,752.55,0.34,,,273.67,0.22,,238.64,0.19,,239.81,0.26,,,302.73,0.22,,365.35,0.15,,370.37,0.13
