Machine Name,Lloyd LRX ,P40 Undamaged,1,,,2,,,3,,,4,,,P40 20 min healing,1,,,2,,,3,,,P40 1 hr healing,1,,,2,,,3,,,4,,,P40 3 hr healing,1,,,2,,,3,,,4,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.86,0,,-3.15,0.01,,-3.29,0,,-5.6,0,,,-2.29,0,,-5.72,0,,-1.1,0,,,-1.12,0,,-0.57,0,,-0.28,0,,-4.59,0,,,-0.62,0,,-3.11,0,,-0.38,0,,-8.26,0
,,,425.74,0.33,,,,,513.32,0.31,,431.83,0.29,,,300.47,0.34,,293.56,0.25,,323.11,0.27,,,380.89,0.37,,387.94,0.3,,256.03,0.24,,340,0.22,,,380.07,0.42,,397.05,0.36,,442.66,0.33,,383.31,0.26
,,,427.53,0.33,,,,,515.48,0.31,,433.68,0.29,,,301.75,0.34,,294.84,0.25,,324.5,0.27,,,382.5,0.37,,389.57,0.3,,257.13,0.24,,341.51,0.22,,,381.72,0.42,,398.74,0.36,,444.53,0.33,,384.99,0.26
,,,429.33,0.33,,,,,517.65,0.31,,435.52,0.29,,,303.04,0.34,,296.12,0.25,,325.88,0.27,,,384.11,0.37,,391.21,0.3,,258.23,0.25,,343.03,0.22,,,383.37,0.42,,400.43,0.36,,446.39,0.33,,386.67,0.26
,,,431.13,0.33,,,,,519.82,0.31,,437.36,0.29,,,304.33,0.34,,297.4,0.25,,327.27,0.27,,,385.73,0.37,,392.85,0.3,,259.33,0.25,,344.54,0.22,,,385.01,0.42,,402.13,0.36,,448.25,0.33,,388.34,0.26
,,,432.93,0.33,,,,,521.98,0.31,,439.21,0.29,,,305.62,0.34,,298.68,0.25,,328.65,0.27,,,387.34,0.37,,394.48,0.3,,260.43,0.25,,346.05,0.22,,,386.66,0.42,,403.82,0.36,,450.12,0.33,,390.02,0.26
,,,434.73,0.33,,,,,524.15,0.31,,441.05,0.29,,,306.91,0.34,,299.96,0.25,,330.03,0.27,,,388.95,0.37,,396.12,0.3,,261.53,0.25,,347.57,0.22,,,388.31,0.42,,405.52,0.36,,451.98,0.33,,391.69,0.26
,,,436.53,0.33,,,,,526.31,0.31,,442.89,0.29,,,308.19,0.34,,301.24,0.25,,331.42,0.27,,,390.56,0.37,,397.75,0.3,,262.63,0.25,,349.08,0.22,,,389.96,0.42,,407.21,0.36,,453.85,0.33,,393.37,0.26
,,,438.32,0.33,,,,,528.48,0.3,,444.74,0.29,,,309.48,0.34,,302.52,0.25,,332.8,0.27,,,392.17,0.37,,399.39,0.3,,263.73,0.25,,350.6,0.22,,,391.61,0.42,,408.9,0.36,,455.71,0.33,,395.05,0.26
,,,440.12,0.33,,,,,530.64,0.3,,446.58,0.29,,,310.77,0.34,,303.8,0.25,,334.19,0.27,,,393.79,0.37,,401.03,0.3,,264.83,0.25,,352.11,0.22,,,393.26,0.42,,410.6,0.36,,457.58,0.33,,396.72,0.26
,,,441.92,0.33,,,,,532.81,0.3,,448.42,0.29,,,312.06,0.34,,305.08,0.25,,335.57,0.27,,,395.4,0.37,,402.68,0.3,,265.93,0.25,,353.62,0.22,,,394.91,0.42,,412.29,0.36,,459.44,0.33,,398.4,0.26
,,,443.72,0.33,,,,,534.97,0.3,,450.27,0.29,,,313.35,0.34,,306.36,0.25,,336.96,0.27,,,397.01,0.37,,404.32,0.3,,267.03,0.25,,355.14,0.22,,,396.55,0.42,,413.98,0.36,,461.3,0.33,,400.08,0.26
,,,445.52,0.33,,,,,537.14,0.3,,452.11,0.29,,,314.63,0.34,,307.64,0.25,,338.34,0.27,,,398.63,0.37,,405.96,0.3,,268.13,0.25,,356.65,0.22,,,398.2,0.42,,415.68,0.36,,463.17,0.33,,401.75,0.26
,,,447.32,0.33,,,,,539.31,0.3,,453.95,0.29,,,315.92,0.34,,308.92,0.25,,339.73,0.27,,,400.24,0.37,,407.6,0.3,,269.22,0.25,,358.17,0.22,,,399.85,0.42,,417.37,0.36,,465.03,0.33,,403.43,0.26
,,,449.11,0.33,,,,,541.47,0.3,,455.8,0.29,,,317.21,0.34,,310.2,0.25,,341.11,0.27,,,401.85,0.37,,409.23,0.3,,270.32,0.25,,359.68,0.22,,,401.5,0.42,,419.06,0.36,,466.9,0.33,,405.1,0.26
,,,450.91,0.33,,,,,543.64,0.3,,457.64,0.29,,,318.5,0.34,,311.48,0.25,,342.49,0.27,,,403.47,0.37,,410.87,0.3,,271.42,0.25,,361.19,0.22,,,403.15,0.42,,420.76,0.36,,468.76,0.33,,406.78,0.26
,,,452.71,0.33,,,,,545.8,0.3,,459.48,0.29,,,319.79,0.34,,312.76,0.25,,343.88,0.27,,,405.08,0.37,,412.5,0.3,,272.52,0.25,,362.71,0.22,,,404.8,0.42,,422.45,0.36,,470.62,0.33,,408.46,0.26
,,,454.51,0.33,,,,,547.97,0.3,,461.33,0.29,,,321.08,0.34,,314.04,0.25,,345.26,0.27,,,406.69,0.37,,414.14,0.3,,273.62,0.25,,364.22,0.22,,,406.45,0.42,,424.15,0.36,,472.49,0.33,,410.13,0.26
,,,456.31,0.33,,,,,550.13,0.3,,463.17,0.29,,,322.36,0.34,,315.32,0.25,,346.65,0.27,,,408.31,0.37,,415.77,0.3,,274.72,0.25,,365.73,0.22,,,408.09,0.42,,425.84,0.36,,474.35,0.33,,411.81,0.26
,,,458.11,0.33,,,,,552.3,0.3,,465.01,0.29,,,323.65,0.34,,316.6,0.25,,348.03,0.27,,,409.92,0.37,,417.41,0.3,,275.82,0.25,,367.25,0.22,,,409.74,0.42,,427.53,0.36,,476.22,0.33,,413.49,0.26
,,,459.91,0.33,,,,,554.46,0.3,,466.86,0.29,,,324.94,0.34,,317.88,0.25,,349.42,0.27,,,411.53,0.37,,419.04,0.3,,276.92,0.25,,368.76,0.22,,,411.39,0.42,,429.23,0.36,,478.08,0.33,,415.16,0.26
,,,461.71,0.33,,,,,556.63,0.3,,468.7,0.29,,,326.23,0.34,,319.16,0.25,,350.8,0.27,,,413.15,0.37,,420.68,0.3,,278.02,0.25,,370.28,0.22,,,413.04,0.42,,430.92,0.36,,479.95,0.33,,416.84,0.26
,,,463.51,0.33,,,,,558.79,0.3,,470.54,0.29,,,327.52,0.34,,320.44,0.25,,352.19,0.27,,,414.76,0.37,,422.31,0.3,,279.12,0.25,,371.79,0.22,,,414.69,0.42,,432.61,0.36,,481.81,0.33,,418.52,0.26
,,,465.31,0.33,,,,,561,0.3,,472.39,0.29,,,328.8,0.34,,321.72,0.25,,353.57,0.27,,,416.37,0.37,,423.95,0.3,,280.22,0.25,,373.3,0.22,,,416.34,0.42,,434.31,0.36,,483.67,0.33,,420.19,0.26
,,,467.11,0.33,,,,,563.22,0.3,,474.23,0.29,,,330.09,0.34,,323,0.25,,354.95,0.27,,,417.99,0.37,,425.58,0.3,,281.32,0.25,,374.82,0.22,,,417.98,0.42,,436,0.36,,485.54,0.33,,421.87,0.26
,,,468.91,0.33,,,,,565.38,0.3,,476.08,0.29,,,331.38,0.34,,324.28,0.25,,356.34,0.27,,,419.6,0.37,,427.22,0.3,,282.42,0.25,,376.33,0.22,,,419.63,0.42,,437.69,0.36,,487.4,0.33,,423.54,0.26
,,,470.71,0.33,,,,,567.55,0.3,,477.92,0.29,,,332.67,0.34,,325.56,0.25,,357.72,0.27,,,421.21,0.37,,428.85,0.3,,283.52,0.25,,377.84,0.23,,,421.28,0.42,,439.39,0.36,,489.27,0.33,,425.22,0.26
,,,472.51,0.33,,,,,569.71,0.3,,479.77,0.29,,,333.96,0.34,,326.84,0.25,,359.11,0.27,,,422.83,0.37,,430.49,0.3,,284.62,0.25,,379.36,0.23,,,422.93,0.42,,441.08,0.36,,491.13,0.33,,426.9,0.26
,,,474.31,0.33,,,,,571.87,0.3,,481.61,0.29,,,335.24,0.34,,328.12,0.25,,360.49,0.27,,,424.44,0.37,,432.12,0.3,,285.72,0.25,,380.87,0.23,,,424.58,0.42,,442.77,0.36,,492.99,0.33,,428.57,0.26
,,,476.11,0.33,,,,,574.03,0.3,,483.45,0.29,,,336.53,0.34,,329.4,0.25,,361.88,0.27,,,426,0.37,,433.76,0.3,,286.82,0.25,,382.39,0.23,,,426.23,0.42,,444.47,0.36,,494.86,0.33,,430.25,0.26
,,,477.91,0.33,,,,,576.2,0.3,,485.3,0.29,,,337.82,0.34,,330.68,0.25,,363.26,0.27,,,427.59,0.37,,435.39,0.3,,287.92,0.25,,383.9,0.23,,,427.88,0.42,,446.16,0.36,,496.72,0.33,,431.93,0.26
,,,479.71,0.33,,,,,578.36,0.3,,487.14,0.29,,,339.11,0.34,,331.96,0.25,,364.65,0.27,,,429.21,0.37,,437.03,0.3,,289.02,0.25,,385.41,0.23,,,429.52,0.42,,447.86,0.36,,498.59,0.33,,433.6,0.26
,,,481.51,0.33,,,,,580.52,0.3,,488.99,0.29,,,340.4,0.34,,333.23,0.25,,366.03,0.27,,,430.82,0.37,,438.66,0.3,,290.12,0.25,,386.93,0.23,,,431.17,0.42,,449.55,0.36,,500.45,0.33,,435.28,0.27
,,,483.31,0.33,,,,,582.69,0.3,,490.83,0.29,,,341.69,0.34,,334.51,0.25,,367.42,0.27,,,432.43,0.37,,440.3,0.3,,291.22,0.25,,388.44,0.23,,,432.82,0.42,,451.24,0.36,,502.31,0.33,,436.96,0.27
,,,485.11,0.33,,,,,584.85,0.3,,492.68,0.29,,,342.97,0.34,,335.79,0.25,,368.8,0.27,,,434.04,0.37,,441.94,0.3,,292.32,0.25,,389.95,0.23,,,434.47,0.42,,452.94,0.36,,504.18,0.33,,438.63,0.27
,,,486.91,0.33,,,,,587.01,0.3,,494.52,0.29,,,344.26,0.34,,337.07,0.25,,370.18,0.27,,,435.65,0.37,,443.57,0.3,,293.42,0.25,,391.47,0.23,,,436.12,0.42,,454.63,0.36,,506.04,0.33,,440.31,0.27
,,,488.71,0.33,,,,,589.17,0.3,,496.36,0.29,,,345.55,0.34,,338.35,0.25,,371.57,0.27,,,437.26,0.37,,445.21,0.3,,294.52,0.25,,392.98,0.23,,,437.77,0.42,,456.32,0.36,,507.9,0.33,,441.99,0.27
,,,490.51,0.33,,,,,591.34,0.3,,498.21,0.29,,,346.84,0.34,,339.63,0.25,,372.95,0.27,,,438.88,0.37,,446.84,0.3,,295.62,0.25,,394.5,0.23,,,439.41,0.42,,458.02,0.36,,509.77,0.33,,443.66,0.27
,,,492.31,0.33,,,,,593.5,0.3,,500.05,0.29,,,348.13,0.34,,340.91,0.25,,374.34,0.27,,,440.49,0.37,,448.48,0.3,,296.72,0.25,,396.01,0.23,,,441.06,0.42,,459.71,0.36,,511.63,0.33,,445.34,0.27
,,,494.11,0.33,,,,,595.66,0.3,,501.9,0.29,,,349.41,0.34,,342.19,0.25,,375.72,0.27,,,442.1,0.37,,450.11,0.3,,297.82,0.25,,397.52,0.23,,,442.71,0.42,,461.4,0.36,,513.49,0.33,,447.02,0.27
,,,495.91,0.33,,,,,597.83,0.3,,503.74,0.29,,,350.7,0.34,,343.47,0.25,,377.1,0.27,,,443.71,0.37,,451.75,0.3,,298.92,0.25,,399.04,0.23,,,444.36,0.42,,463.1,0.36,,515.36,0.33,,448.69,0.27
,,,497.71,0.33,,,,,599.99,0.3,,505.59,0.29,,,351.99,0.34,,344.75,0.25,,378.49,0.27,,,445.32,0.37,,453.38,0.3,,300.02,0.25,,400.55,0.23,,,446.01,0.42,,464.79,0.36,,517.22,0.33,,450.37,0.27
,,,499.51,0.33,,,,,602.16,0.3,,507.43,0.29,,,353.28,0.34,,346.03,0.25,,379.87,0.27,,,446.94,0.37,,455.02,0.3,,301.12,0.25,,402.07,0.23,,,447.66,0.42,,466.48,0.36,,519.08,0.33,,452.05,0.27
,,,501.31,0.33,,,,,604.32,0.3,,509.27,0.29,,,354.57,0.34,,347.31,0.25,,381.26,0.27,,,448.55,0.37,,456.65,0.3,,302.22,0.25,,403.58,0.23,,,449.31,0.42,,468.18,0.36,,520.95,0.33,,453.72,0.27
,,,503.11,0.33,,,,,606.49,0.3,,511.12,0.29,,,355.85,0.34,,348.59,0.25,,382.64,0.27,,,450.16,0.37,,458.29,0.3,,303.32,0.25,,405.09,0.23,,,450.95,0.42,,469.87,0.36,,522.81,0.33,,455.4,0.27
,,,504.91,0.33,,,,,608.65,0.3,,512.96,0.29,,,357.14,0.34,,349.87,0.25,,384.02,0.27,,,451.77,0.37,,459.92,0.3,,304.42,0.25,,406.61,0.23,,,452.6,0.42,,471.57,0.36,,524.67,0.33,,457.08,0.27
,,,506.71,0.33,,,,,610.82,0.3,,514.81,0.29,,,358.43,0.34,,351.15,0.25,,385.41,0.27,,,453.38,0.37,,461.56,0.3,,305.52,0.25,,408.12,0.23,,,454.25,0.42,,473.26,0.36,,526.54,0.33,,458.75,0.27
,,,508.51,0.33,,,,,612.98,0.3,,516.65,0.29,,,359.72,0.34,,352.43,0.26,,386.79,0.27,,,455,0.37,,463.19,0.3,,306.62,0.25,,409.63,0.23,,,455.9,0.42,,474.95,0.36,,528.4,0.33,,460.43,0.27
,,,510.31,0.33,,,,,615.15,0.3,,518.49,0.29,,,361.01,0.34,,353.71,0.26,,388.18,0.28,,,456.61,0.37,,464.83,0.3,,307.72,0.25,,411.15,0.23,,,457.55,0.42,,476.65,0.36,,530.26,0.33,,462.11,0.27
,,,512.11,0.33,,,,,617.31,0.3,,520.34,0.29,,,362.3,0.34,,354.99,0.26,,389.56,0.28,,,458.22,0.37,,466.46,0.3,,308.82,0.25,,412.66,0.23,,,459.2,0.42,,478.34,0.36,,532.13,0.33,,463.78,0.27
,,,513.91,0.33,,,,,619.48,0.3,,522.18,0.29,,,363.58,0.34,,356.27,0.26,,390.94,0.28,,,459.83,0.37,,468.1,0.3,,309.92,0.25,,414.17,0.23,,,460.85,0.42,,480.03,0.36,,533.99,0.33,,465.46,0.27
,,,515.71,0.34,,,,,621.64,0.3,,524.02,0.29,,,364.87,0.34,,357.55,0.26,,392.33,0.28,,,461.44,0.37,,469.73,0.3,,311.02,0.25,,415.68,0.23,,,462.49,0.42,,481.73,0.36,,535.85,0.33,,467.14,0.27
,,,517.51,0.34,,,,,623.81,0.3,,525.87,0.29,,,366.16,0.34,,358.83,0.26,,393.71,0.28,,,463.06,0.37,,471.37,0.3,,312.12,0.25,,417.2,0.23,,,464.14,0.42,,483.42,0.36,,537.72,0.33,,468.81,0.27
,,,519.31,0.34,,,,,625.97,0.3,,527.71,0.29,,,367.45,0.34,,360.11,0.26,,395.1,0.28,,,464.67,0.37,,473.01,0.3,,313.22,0.25,,418.71,0.23,,,465.79,0.43,,485.11,0.36,,539.58,0.33,,470.49,0.27
,,,521.11,0.34,,,,,628.14,0.3,,529.55,0.29,,,368.74,0.34,,361.39,0.26,,396.48,0.28,,,466.28,0.37,,474.64,0.3,,314.32,0.25,,420.22,0.23,,,467.44,0.43,,486.81,0.36,,541.44,0.33,,472.17,0.27
,,,522.91,0.34,,,,,630.3,0.3,,531.4,0.29,,,370.02,0.34,,362.67,0.26,,397.86,0.28,,,467.89,0.37,,476.28,0.3,,315.42,0.25,,421.74,0.23,,,469.09,0.43,,488.5,0.36,,543.31,0.33,,473.84,0.27
,,,524.71,0.34,,,,,632.47,0.3,,533.24,0.29,,,371.31,0.34,,363.95,0.26,,399.25,0.28,,,469.5,0.37,,477.91,0.3,,316.52,0.25,,423.25,0.23,,,470.74,0.43,,490.2,0.36,,545.17,0.33,,475.52,0.27
,,,526.51,0.34,,,,,634.63,0.3,,535.08,0.29,,,372.6,0.34,,365.23,0.26,,400.63,0.28,,,471.12,0.37,,479.55,0.3,,317.62,0.25,,424.76,0.23,,,472.38,0.43,,491.89,0.36,,547.03,0.33,,477.2,0.27
,,,528.31,0.34,,,,,636.8,0.3,,536.92,0.29,,,373.89,0.34,,366.51,0.26,,402.02,0.28,,,472.73,0.37,,481.18,0.3,,318.72,0.25,,426.27,0.23,,,474.03,0.43,,493.58,0.36,,548.9,0.33,,478.88,0.27
,,,530.11,0.34,,,,,638.96,0.3,,538.77,0.29,,,375.18,0.34,,367.79,0.26,,403.4,0.28,,,474.34,0.37,,482.82,0.3,,319.82,0.25,,427.79,0.23,,,475.68,0.43,,495.27,0.36,,550.76,0.33,,480.55,0.27
,,,531.91,0.34,,,,,641.13,0.3,,540.61,0.29,,,376.46,0.34,,369.07,0.26,,404.78,0.28,,,475.95,0.37,,484.45,0.3,,320.92,0.25,,429.3,0.23,,,477.33,0.43,,496.97,0.36,,552.62,0.33,,482.23,0.27
,,,533.71,0.34,,,,,643.29,0.3,,542.45,0.29,,,377.75,0.34,,370.35,0.26,,406.17,0.28,,,477.56,0.37,,486.09,0.3,,322.02,0.25,,430.81,0.23,,,478.98,0.43,,498.66,0.36,,554.49,0.33,,483.91,0.27
,,,535.51,0.34,,,,,645.46,0.3,,544.3,0.29,,,379.04,0.34,,371.63,0.26,,407.55,0.28,,,479.18,0.38,,487.72,0.3,,323.12,0.25,,432.32,0.23,,,480.63,0.43,,500.35,0.36,,556.35,0.33,,485.58,0.27
,,,537.3,0.34,,,,,647.62,0.3,,546.14,0.29,,,380.33,0.34,,372.91,0.26,,408.94,0.28,,,480.79,0.38,,489.36,0.3,,324.22,0.25,,433.84,0.23,,,482.28,0.43,,502.04,0.36,,558.21,0.33,,487.26,0.27
,,,539.1,0.34,,,,,649.79,0.3,,547.98,0.29,,,381.61,0.34,,374.19,0.26,,410.32,0.28,,,482.4,0.38,,490.99,0.3,,325.32,0.25,,435.35,0.23,,,483.92,0.43,,503.74,0.36,,560.08,0.33,,488.94,0.27
,,,540.9,0.34,,,,,651.95,0.3,,549.83,0.29,,,382.9,0.34,,375.47,0.26,,411.7,0.28,,,484.01,0.38,,492.63,0.3,,326.42,0.25,,436.86,0.23,,,485.57,0.43,,505.43,0.36,,561.94,0.33,,490.61,0.27
,,,542.7,0.34,,,,,654.12,0.3,,551.67,0.29,,,384.19,0.34,,376.75,0.26,,413.09,0.28,,,485.62,0.38,,494.26,0.3,,327.52,0.25,,438.38,0.23,,,487.22,0.43,,507.12,0.36,,563.8,0.33,,492.29,0.27
,,,544.5,0.34,,,,,656.28,0.3,,553.51,0.29,,,385.48,0.34,,378.03,0.26,,414.47,0.28,,,487.24,0.38,,495.9,0.3,,328.62,0.25,,439.89,0.23,,,488.87,0.43,,508.82,0.36,,565.66,0.33,,493.97,0.27
,,,546.3,0.34,,,,,658.44,0.3,,555.35,0.29,,,386.77,0.34,,379.31,0.26,,415.86,0.28,,,488.85,0.38,,497.53,0.3,,329.72,0.25,,441.4,0.23,,,490.52,0.43,,510.51,0.36,,567.52,0.33,,495.64,0.27
,,,548.1,0.34,,,,,660.61,0.3,,557.2,0.29,,,388.05,0.34,,380.59,0.26,,417.24,0.28,,,490.46,0.38,,499.17,0.3,,330.82,0.25,,442.91,0.23,,,492.17,0.43,,512.2,0.36,,569.38,0.33,,497.32,0.27
,,,549.9,0.34,,,,,662.77,0.3,,559.04,0.29,,,389.34,0.34,,381.87,0.26,,418.62,0.28,,,492.07,0.38,,500.8,0.3,,331.92,0.25,,444.43,0.23,,,493.82,0.43,,513.89,0.36,,571.23,0.33,,499,0.27
,,,551.7,0.34,,,,,664.94,0.3,,560.88,0.29,,,390.63,0.34,,383.15,0.26,,420.01,0.28,,,493.68,0.38,,502.44,0.3,,333.02,0.25,,445.94,0.23,,,495.46,0.43,,515.59,0.36,,573.09,0.33,,500.67,0.27
,,,553.5,0.34,,,,,667.1,0.3,,562.73,0.29,,,391.92,0.34,,384.43,0.26,,421.39,0.28,,,495.3,0.38,,504.08,0.3,,334.12,0.25,,447.45,0.23,,,497.11,0.43,,517.28,0.36,,574.95,0.33,,502.35,0.27
,,,555.3,0.34,,,,,669.26,0.3,,564.57,0.29,,,393.21,0.34,,385.71,0.26,,422.78,0.28,,,496.91,0.38,,505.72,0.3,,335.23,0.25,,448.97,0.23,,,498.76,0.43,,518.97,0.36,,576.81,0.33,,504.03,0.27
,,,557.1,0.34,,,,,671.43,0.3,,566.41,0.29,,,394.49,0.34,,386.99,0.26,,424.16,0.28,,,498.52,0.38,,507.37,0.3,,336.33,0.25,,450.48,0.23,,,500.41,0.43,,520.66,0.36,,578.67,0.33,,505.7,0.27
,,,558.9,0.34,,,,,673.59,0.3,,568.25,0.29,,,395.78,0.35,,388.27,0.26,,425.54,0.28,,,500.13,0.38,,509.01,0.3,,337.43,0.25,,451.99,0.23,,,502.06,0.43,,522.36,0.36,,580.53,0.33,,507.38,0.27
,,,560.7,0.34,,,,,675.76,0.3,,570.1,0.29,,,397.07,0.35,,389.55,0.26,,426.93,0.28,,,501.74,0.38,,510.65,0.3,,338.53,0.25,,453.5,0.23,,,503.71,0.43,,524.05,0.36,,582.39,0.33,,509.06,0.27
,,,562.5,0.34,,,,,677.92,0.3,,571.94,0.29,,,398.36,0.35,,390.83,0.26,,428.31,0.28,,,503.36,0.38,,512.28,0.3,,339.63,0.25,,455.02,0.23,,,505.35,0.43,,525.74,0.36,,584.25,0.33,,510.73,0.27
,,,564.3,0.34,,,,,680.08,0.3,,573.78,0.29,,,399.65,0.35,,392.11,0.26,,429.7,0.28,,,504.97,0.38,,513.91,0.3,,340.73,0.25,,456.53,0.23,,,507,0.43,,527.44,0.36,,586.11,0.33,,512.41,0.27
,,,566.1,0.34,,,,,682.25,0.3,,575.63,0.29,,,400.93,0.35,,393.39,0.26,,431.08,0.28,,,506.58,0.38,,515.55,0.3,,341.83,0.26,,458.04,0.23,,,508.65,0.43,,529.13,0.36,,587.97,0.33,,514.09,0.27
,,,567.9,0.34,,,,,684.42,0.3,,577.47,0.29,,,402.22,0.35,,394.67,0.26,,432.46,0.28,,,508.19,0.38,,517.18,0.3,,342.93,0.26,,459.55,0.23,,,510.3,0.43,,530.82,0.36,,589.83,0.33,,515.76,0.27
,,,569.7,0.34,,,,,686.58,0.3,,579.31,0.29,,,403.51,0.35,,395.95,0.26,,433.85,0.28,,,509.8,0.38,,518.81,0.3,,344.03,0.26,,461.07,0.23,,,511.95,0.43,,532.51,0.36,,591.69,0.33,,517.44,0.27
,,,571.5,0.34,,,,,688.75,0.3,,581.16,0.29,,,404.8,0.35,,397.23,0.26,,435.23,0.28,,,511.42,0.38,,520.45,0.3,,345.13,0.26,,462.58,0.23,,,513.6,0.43,,534.21,0.36,,593.55,0.33,,519.12,0.27
,,,573.3,0.34,,,,,690.92,0.3,,583,0.29,,,406.08,0.35,,398.51,0.26,,436.62,0.28,,,513.03,0.38,,522.08,0.3,,346.23,0.26,,464.09,0.23,,,515.25,0.43,,535.9,0.36,,595.41,0.33,,520.79,0.27
,,,575.1,0.34,,,,,693.08,0.3,,584.84,0.29,,,407.37,0.35,,399.79,0.26,,438,0.28,,,514.64,0.38,,523.71,0.3,,347.33,0.26,,465.61,0.23,,,516.89,0.43,,537.59,0.36,,597.28,0.33,,522.47,0.27
,,,576.9,0.34,,,,,695.25,0.3,,586.68,0.29,,,408.66,0.35,,401.07,0.26,,439.38,0.28,,,516.25,0.38,,525.35,0.3,,348.43,0.26,,467.12,0.23,,,518.54,0.43,,539.28,0.36,,599.14,0.33,,524.15,0.27
,,,578.7,0.34,,,,,697.41,0.3,,588.53,0.29,,,409.95,0.35,,402.35,0.26,,440.77,0.28,,,517.86,0.38,,526.98,0.3,,349.53,0.26,,468.63,0.23,,,520.19,0.43,,540.98,0.36,,601,0.33,,525.82,0.27
,,,580.5,0.34,,,,,699.58,0.3,,590.37,0.29,,,411.24,0.35,,403.63,0.26,,442.15,0.28,,,519.48,0.38,,528.62,0.3,,350.63,0.26,,470.14,0.23,,,521.84,0.43,,542.67,0.36,,602.87,0.33,,527.5,0.27
,,,582.47,0.35,,,,,701.75,0.3,,592.21,0.29,,,412.52,0.35,,404.91,0.26,,443.54,0.28,,,521.09,0.38,,530.25,0.3,,351.73,0.26,,471.66,0.23,,,523.49,0.43,,544.36,0.36,,604.73,0.33,,529.18,0.27
,,,584.26,0.35,,,,,703.91,0.3,,594.06,0.29,,,413.81,0.35,,406.2,0.26,,444.92,0.28,,,522.7,0.38,,531.88,0.3,,352.83,0.26,,473.17,0.24,,,525.14,0.43,,546.06,0.36,,606.59,0.33,,530.85,0.27
,,,586.06,0.35,,,,,706.08,0.3,,595.9,0.29,,,415.1,0.35,,407.48,0.26,,446.3,0.28,,,524.31,0.38,,533.52,0.3,,353.93,0.26,,474.68,0.24,,,526.78,0.43,,547.75,0.36,,608.45,0.33,,532.53,0.27
,,,587.86,0.35,,,,,708.25,0.3,,597.74,0.29,,,416.39,0.35,,408.76,0.26,,447.69,0.28,,,525.92,0.38,,535.15,0.3,,355.03,0.26,,476.21,0.24,,,528.43,0.43,,549.44,0.36,,610.32,0.33,,534.21,0.27
,,,589.66,0.35,,,,,710.41,0.3,,599.59,0.29,,,417.68,0.35,,410.04,0.26,,449.07,0.28,,,527.54,0.38,,536.78,0.3,,356.13,0.26,,477.75,0.24,,,530.08,0.43,,551.13,0.36,,612.18,0.33,,535.89,0.27
,,,591.45,0.35,,,,,712.58,0.3,,601.43,0.29,,,418.96,0.35,,411.32,0.26,,450.46,0.28,,,529.15,0.38,,538.42,0.3,,357.23,0.26,,479.29,0.24,,,531.73,0.43,,552.83,0.36,,614.04,0.33,,537.56,0.27
,,,593.25,0.35,,,,,714.74,0.3,,603.27,0.29,,,420.25,0.35,,412.6,0.26,,451.84,0.28,,,530.76,0.38,,540.05,0.3,,358.33,0.26,,480.83,0.24,,,533.38,0.43,,554.52,0.36,,615.91,0.33,,539.24,0.27
,,,595.05,0.35,,,,,716.91,0.3,,605.11,0.29,,,421.54,0.35,,413.88,0.26,,453.22,0.28,,,532.37,0.38,,541.68,0.3,,359.43,0.26,,482.37,0.24,,,535.03,0.43,,556.21,0.36,,617.77,0.33,,540.92,0.27
,,,596.85,0.35,,,,,719.08,0.3,,606.96,0.29,,,422.83,0.35,,415.16,0.26,,454.61,0.28,,,533.98,0.38,,543.32,0.3,,360.53,0.26,,483.91,0.24,,,536.68,0.43,,557.9,0.36,,619.63,0.33,,542.59,0.27
,,,598.64,0.35,,,,,721.24,0.3,,608.8,0.3,,,424.11,0.35,,416.44,0.26,,455.99,0.28,,,535.59,0.38,,544.95,0.3,,361.63,0.26,,485.43,0.24,,,538.32,0.43,,559.6,0.36,,621.5,0.34,,544.27,0.27
,,,600.44,0.35,,,,,723.41,0.3,,610.64,0.3,,,425.4,0.35,,417.72,0.26,,457.38,0.28,,,537.21,0.38,,546.59,0.3,,362.73,0.26,,486.94,0.24,,,539.97,0.43,,561.29,0.36,,623.36,0.34,,545.95,0.27
,,,602.24,0.35,,,,,725.58,0.3,,612.49,0.3,,,426.69,0.35,,419,0.26,,458.76,0.28,,,538.82,0.38,,548.23,0.3,,363.83,0.26,,488.45,0.24,,,541.62,0.43,,562.98,0.36,,625.22,0.34,,547.62,0.27
,,,604.03,0.35,,,,,727.74,0.3,,614.33,0.3,,,427.98,0.35,,420.28,0.26,,460.15,0.28,,,540.43,0.38,,549.86,0.3,,364.93,0.26,,489.97,0.24,,,543.27,0.43,,564.68,0.36,,627.09,0.34,,549.3,0.27
